id,createdAt,text,source,latitude,longitude,userId,name,party,0
5.92E+17,Fri Apr 24 08:57:34 PDT 2015,Hilary Clinton is only going to get elected because shes a woman just like obama only got elected because he is black #RIPAmerica,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",37.237355,-79.968085,152903091,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 08:58:54 PDT 2015,@tedcruz Ted Cruz for President http://t.co/I2xczgmAk0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.087027,-76.826324,2515828865,ted cruz,republican,-1
5.92E+17,Fri Apr 24 08:59:25 PDT 2015,I feel good about my mindset with hillary clinton campaign she is amazing lady with amazing talents on her campaign,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",42.278042,-85.623416,3170763744,hillary clinton,democrat,1
5.92E+17,Fri Apr 24 08:59:35 PDT 2015,@tedcruz Ted Cruz for President http://t.co/INc7CfNgNK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.087036,-76.8263,2515828865,ted cruz,republican,-1
5.92E+17,Fri Apr 24 09:09:06 PDT 2015,Even God makes mistakes (ex. Ted Cruz).  Demanding Fast Track makes TPP sound like a Con.  What is the rush for? https://t.co/JQteBNo5Fy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",38.833239,-77.384143,772198368,ted cruz,republican,-1
5.92E+17,Fri Apr 24 09:10:11 PDT 2015,@HouseGOP came up with an poster idea for Ted Cruz http://t.co/bRIYzKE4VF,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.087089,-76.826282,2515828865,ted cruz,republican,-1
5.92E+17,Fri Apr 24 09:10:51 PDT 2015,Hillary Clinton she's our gal hero of our nation for her adventures just be sure and stayed tuned to this station ...,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",40.864343,-73.869064,2397513039,hillary clinton,democrat,1
5.92E+17,Fri Apr 24 09:11:32 PDT 2015,@HouseGOP came up with a campaign poster ideal for Ted Cruz http://t.co/VqrqGfAm5r,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.087019,-76.826312,2515828865,ted cruz,republican,0
5.92E+17,Fri Apr 24 09:11:44 PDT 2015,Jeb Bush is on the paleo diet? lol,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33.63797,-84.435886,9224962,jeb bush,republican,-1
5.92E+17,Fri Apr 24 09:13:39 PDT 2015,@GrainOfSands See Thom Hartmann on YouTube you can hear his whole book The Crash of 2016! He has Breakfast with Bernie Sanders Fridays!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",34.025174,-118.476568,1146136638,bernie sanders,democrat,-1
5.92E+17,Fri Apr 24 09:20:05 PDT 2015,Hillary Clinton: There's never been a better time to be a woman http://t.co/2E3QJlH2Yi,"<a href=""http://mi360.massiveimpressions.com"" rel=""nofollow"">MI360</a>",26.350777,-80.069251,174303316,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 09:24:42 PDT 2015,Oh god Rand Paul just posted a snap with Dan Bilzerian. Negative 520 respect points,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",43.667982,-79.391546,996050346,rand paul,republican,-1
5.92E+17,Fri Apr 24 09:34:24 PDT 2015,"I �?��?Hillary but not the campaign sign. It's very 16 yr old girl. Can u imagine ""I �?��?Jeb bush"" bumperstickers? No. 😕","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41.57399,-83.678716,987307302,jeb bush,republican,-1
5.92E+17,Fri Apr 24 09:34:41 PDT 2015,If you legitimately believe Hilary Clinton will be our next president you're smoking some serious stuff.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30.312529,-81.796258,618193985,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 09:51:28 PDT 2015,White girls politicin' that's that Sarah Palin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.819309,-81.397681,477142498,sarah palin,republican,0
5.92E+17,Fri Apr 24 09:53:48 PDT 2015,Chris Christie's wife just step down from her job.  Expect announcement of run soon.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33.184806,-117.312687,544941018,chris christie,republican,-1
5.92E+17,Fri Apr 24 09:55:52 PDT 2015,.@nytimes Trolling of Ted Cruz is Really Weak http://t.co/II4O7BaSpX #truth #Cruz2016 #mediabias #redstate #rnc,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",29.654056,-95.27673,18087197,ted cruz,republican,-1
5.92E+17,Fri Apr 24 09:57:25 PDT 2015,@fromesays make him get away from Rand Paul https://t.co/oPhy4WsppX,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.762776,-73.989838,341063707,rand paul,republican,-1
5.92E+17,Fri Apr 24 09:57:30 PDT 2015,Um.. Why did a republican CO senator hopeful who thinks he is the next Ted Cruz follow me? This isn't going to be a good friendship.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.68195,-104.899434,212271118,ted cruz,republican,-1
5.92E+17,Fri Apr 24 10:03:49 PDT 2015,@shedurface @WakaFlockabsm but if I vote I'll be voting for rand Paul lmaoo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.631877,-74.040342,189633340,rand paul,republican,-1
5.92E+17,Fri Apr 24 10:13:25 PDT 2015,So I'm guessing the only real candidate that's actually constitutionally eligible is Hilary Clinton?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",35.605275,-77.367374,41254668,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 10:13:35 PDT 2015,More & More Distractions For Hillary Clinton http://t.co/zE5jUnrYVr,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",38.628392,-90.193368,2421212666,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 10:15:04 PDT 2015,@kathypeterson @thehill Will new attorney general Loretto Lynn prosecute Hillary Clinton? Ha ha ha ha. That's funny!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30.437058,-95.594155,187891982,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 10:19:20 PDT 2015,@LeslieMarshall Hillary Clinton has done nothing wrong other than present herself as a formidable candidate. GOP bullies are afraid of her.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.772629,-73.965335,135541985,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 10:24:07 PDT 2015,Ted Cruz really has a shot tho,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32.674712,-97.204829,230863656,ted cruz,republican,-1
5.92E+17,Fri Apr 24 10:25:36 PDT 2015,Rand Paul and more crazy antics. http://t.co/HGAs0cE83h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39.649192,-105.057943,2749264628,rand paul,republican,0
5.92E+17,Fri Apr 24 10:32:46 PDT 2015,"Gov. Scott Walker’s attack on Wisconsin http://t.co/qo11xFREmA In a few words here is the divide between growing life & growing ""stuff""!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",34.025023,-118.476717,1146136638,scott walker,republican,-1
5.92E+17,Fri Apr 24 10:33:04 PDT 2015,6 jobs Chris Christie could hold if he doesn't become president http://t.co/9EZV9VYwUw Christie as NFL commis he can't help Exxon that way💲💲,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.923084,-74.875018,2345729907,chris christie,republican,-1
5.92E+17,Fri Apr 24 10:34:16 PDT 2015,6 jobs Chris Christie could hold if he doesn't become president http://t.co/9EZV9VYwUw president�?� shouldn't you show u can run a state 1st,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.923085,-74.875026,2345729907,chris christie,republican,-1
5.92E+17,Fri Apr 24 10:39:09 PDT 2015,@wayneradcliffe  Mike Huckabee is a moron.  Sexual identity related to ISIS?  There are enough folks who will sadly agree.,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",35.42186,-97.54527,263801136,mike huckabee,republican,-1
5.92E+17,Fri Apr 24 10:43:53 PDT 2015,Hillary Clinton for prom queen,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39.781926,-86.340014,47647466,hillary clinton,democrat,0
5.92E+17,Fri Apr 24 10:44:52 PDT 2015,Hillary Clinton v the Oxpeckers Dead Candidate Walking http://t.co/CwZd0kWA5P #tcot #tlot #HillaryClinton #CCOT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",34.130021,-84.800496,118735414,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 10:50:08 PDT 2015,New Jersey Gov. Chris Christie's wife leaves Wall Street job: New Jersey Gov. Chris Christie's wife has left her… http://t.co/xmMK9TLILY,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",40.716698,-74.000016,53932318,chris christie,republican,-1
5.92E+17,Fri Apr 24 10:54:33 PDT 2015,No John Thomas I am supporting Ted Cruz presently but the election is too far off to lock that vote in a vault. https://t.co/yoLy5lHWMh,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",41.305545,-74.155301,2283733698,ted cruz,republican,-1
5.92E+17,Fri Apr 24 10:55:03 PDT 2015,if hillary clinton was george bush she will already be in jail if barack obama was george bush he would already been impeached,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",32.881394,-96.507833,2934083036,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 10:55:04 PDT 2015,Did Hillary Clinton  commit treason by putting America at risk over the uranium deal with Putin and the Russians?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.003317,-94.611571,305314839,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 10:55:35 PDT 2015,Ted Cruz joins the establishment http://t.co/8gtNoFkUpO @WorldOfStu @glennbeck what? Your insight next week?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36.016893,-95.921538,1598338950,ted cruz,republican,-1
5.92E+17,Fri Apr 24 10:55:39 PDT 2015,Joe Biden gets it ... Good for employers good for employees and good for our country. #Upskill America http://t.co/gY2fE2RP9o,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",38.897304,-77.038602,2979292840,joe biden,democrat,1
5.92E+17,Fri Apr 24 11:08:58 PDT 2015,I don't believe Hillary Clinton is pro-woman - I believe Hillary Clinton is pro-Hillary. - Marji Ross at CBLPI's Midwest Summit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",44.861333,-93.218602,1633178443,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 11:15:17 PDT 2015,@JenBrooks727 @adamcarolla @Matchity I was joking of course. None of the critics know or care that Ted Cruz gave a meaningless interview.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",30.197159,-97.814791,22656047,ted cruz,republican,-1
5.92E+17,Fri Apr 24 11:24:57 PDT 2015,Jeb Bush registered 2 vote as Hispanic. I guess I agree w/ the GOP 4 once. We need Voter ID Laws 2 prevent a Hispanic from voting. #NerdProm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41.894039,-87.620587,48452315,jeb bush,republican,-1
5.92E+17,Fri Apr 24 11:35:40 PDT 2015,Senator Bernie Sanders (@SenSanders) reminded us of the importance of the 2016 election today at lunch in Columbia! http://t.co/fWIX47DSfy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33.976698,-81.04998,2307374630,bernie sanders,democrat,-1
5.92E+17,Fri Apr 24 11:35:49 PDT 2015,.@BarackObama please play my friend and I in a 2v2 game of basketball with Joe Biden,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",45.562041,-122.836841,377666697,joe biden,democrat,1
5.92E+17,Fri Apr 24 11:43:49 PDT 2015,@SenTedCruz Ted Cruz Can Run For President But Can't Vote Or Social Affair People Need..Cruz-Gusting,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",38.340743,-121.975945,1528654718,ted cruz,republican,-1
5.92E+17,Fri Apr 24 11:44:00 PDT 2015,ATTENTION: I am blocked by Rick Santorum's daughter for some reason http://t.co/5yae9ECJdC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",45.495061,-122.826949,24463474,rick santorum,republican,-1
5.92E+17,Fri Apr 24 11:44:15 PDT 2015,@DelawareDOT Chris Christie involved?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.680215,-75.724387,965520913,chris christie,republican,0
5.92E+17,Fri Apr 24 12:08:25 PDT 2015,MAYBE THE 6 BILLION DOLLARS HILLARY CLINTON LOST WENT TO IRAN.  https://t.co/PZRpE40HhM,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.992625,-71.429651,1653355724,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 12:09:34 PDT 2015,Oh No! Gov. Snyder Makes It Official — No Pandas For Detroit: By Carol Cain CBS DetroitMichigan Gov. Rick Snyder… http://t.co/9K3XurT6Z4,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",42.333127,-83.048488,60364834,rick snyder,republican,-1
5.92E+17,Fri Apr 24 12:09:35 PDT 2015,Embattled Gov. Pence taps former comm. director: Gov. Mike Pence's former congressional communications director… http://t.co/z5fpihvKoJ,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",39.766907,-86.156503,62169540,mike pence,republican,-1
5.92E+17,Fri Apr 24 12:15:57 PDT 2015,Hilary Clinton: demon in the sack,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",34.157345,-118.285491,8227822,hillary clinton,democrat,0
5.92E+17,Fri Apr 24 12:18:31 PDT 2015,Fuck Hillary clinton,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30.287822,-89.772758,610549627,hillary clinton,democrat,0
5.92E+17,Fri Apr 24 12:21:06 PDT 2015,#AwkwardGreetingsIn5Words I really love Ted Cruz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",42.095683,-76.815269,2727335014,ted cruz,republican,-1
5.92E+17,Fri Apr 24 12:32:20 PDT 2015,GOP’s corrupt bigoted bargain exposed: How Bobby Jindal let the mask slip http://t.co/UIfkvRvZiL via @Salon What an absolute Tool,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",45.707416,-122.598571,1457455298,bobby jindal,republican,-1
5.92E+17,Fri Apr 24 12:38:06 PDT 2015,Senate attendance record shows Ted Cruz hates voting: In Ted Cruz's charge toward the White House the Texas… http://t.co/eCyDd4olbv,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",29.755238,-95.361844,55823412,ted cruz,republican,-1
5.92E+17,Fri Apr 24 12:40:35 PDT 2015,Pence names longtime aide Lloyd to be communications chief: Gov. Mike Pence has named longtime aide Matt Lloyd to… http://t.co/THM3DcMzwL,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",39.766907,-86.156503,62169540,mike pence,republican,-1
5.92E+17,Fri Apr 24 12:43:34 PDT 2015,Bobby Jindal Vows To Remain A Bigoted Hateful Jackass Louisiana Be Damned http://t.co/J9E9Rs3J79,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26.112567,-80.35432,149178570,bobby jindal,republican,-1
5.92E+17,Fri Apr 24 12:44:21 PDT 2015,Ted Cruz courts gay donors. Yes you read that right. http://t.co/Jg7noZ6951,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26.11263,-80.354346,149178570,ted cruz,republican,-1
5.92E+17,Fri Apr 24 12:48:29 PDT 2015,LOL ted Cruz is trying to file a constitutional amendment to ban same sex marriage. Good luck winning anything now buddy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38.932697,-76.996387,65807414,ted cruz,republican,-1
5.92E+17,Fri Apr 24 12:56:18 PDT 2015,@tuckahoetommy Sorry Scott Walker has never won in a Presidential year,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41.999238,-88.046252,20819965,scott walker,republican,1
5.92E+17,Fri Apr 24 12:58:40 PDT 2015,@JacobRini15 What do the actions of his son have to do with Rand Paul?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38.975027,-77.162453,2149584776,rand paul,republican,0
5.92E+17,Fri Apr 24 13:04:18 PDT 2015,Why Scott Walker's immigration flip-flop could hurt http://t.co/x90bi1jIZI @LCLAA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28.750783,-81.258675,431948066,scott walker,republican,-1
5.92E+17,Fri Apr 24 13:10:38 PDT 2015,Blondie And 'Songify The News' Auto-Tune Joe Biden John Oliver And Elizabeth Warren http://t.co/Um0BFSq7qe,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>",32.783705,-96.807532,129940028,joe biden,democrat,0
5.92E+17,Fri Apr 24 13:11:09 PDT 2015,AM-News : HIV infections surge in Indiana: Mike Pence issued a second 30-day public health disaster emergency today… http://t.co/nIaWlDL6F5,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",25.775087,-80.273267,186478529,mike pence,republican,-1
5.92E+17,Fri Apr 24 13:12:08 PDT 2015,Mary Pat Christie New Jersey Gov. Chris Christie’s Wife Leaves Wall Street Job: New Jersey Gov. Chris Christie‘s… http://t.co/SizHZ4zyXp,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",40.716698,-74.000016,53932318,chris christie,republican,-1
5.92E+17,Fri Apr 24 13:12:18 PDT 2015,What's wrong with that? -------> Mike Huckabee: America 'moving rapidly towards the criminalization of Christianity': http://t.co/eWoB59SXgA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",32.882489,-97.086988,250940553,mike huckabee,republican,0
5.92E+17,Fri Apr 24 13:14:53 PDT 2015,Done! RT @tedcruz: Hillary Clinton should return the donations from foreign governments. Add your name if you agree: https://t.co/rnblAZKsrV,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38.87031,-94.639611,484119725,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 13:22:57 PDT 2015,@FFierceFFeline @B140Tweet Schools shutting in Kansas Jindal cutting education funding Rick Scott and Scott Walker stupid is correct.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",27.916492,-82.762978,1969699820,scott walker,republican,-1
5.92E+17,Fri Apr 24 13:23:41 PDT 2015,Who put Hillary Clinton's legs on upside down?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36.207238,-115.26186,54384572,hillary clinton,democrat,0
5.92E+17,Fri Apr 24 13:23:58 PDT 2015,do people actually support marco rubio,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",25.621394,-80.324764,717996388,marco rubio,republican,0
5.92E+17,Fri Apr 24 13:27:22 PDT 2015,It's official I can't stand Hillary Clinton.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",35.202631,-97.444827,222356495,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 13:35:22 PDT 2015,Jada Pinkett Smith Wants Hillary Clinton to Directly Address the Concerns of Black Women http://t.co/iqxYDfDmEU,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",40.832208,-73.939847,374673775,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 13:39:30 PDT 2015,@EmilyBett But God for bid you call Hillary Clinton a bitch.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",47.303894,-122.372616,2917954106,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 13:42:04 PDT 2015,@NickDeBoer The fact that they think Hillary Clinton still gets periods reflects poorly on sex education.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.144586,-84.523159,21970248,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 13:43:34 PDT 2015,Hillary Clinton to hold first Hollywood fundraisers May 7: Hollywood is getting ready to pitch in for Hillary… http://t.co/IK56G9XvCv,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",34.05161,-118.245335,55218049,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 13:44:57 PDT 2015,Was just informed that Sean Hannity read from my column about Hillary Clinton at the top of his radio show. #eventheliberaljoshgreenman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.702103,-74.012253,19024627,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 13:52:51 PDT 2015,Ataque a la embajada americana en Benghazi Libia fue consecuentado por Depto de Estado Hillary Clinton absteniéndose a salvarlos.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33.940773,-118.350162,207886189,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 13:54:17 PDT 2015,Rand Paul is so spot on when he says there should be no us war activity without a formal declaration of war from Congress. #Constitution,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.80166,-77.750967,2288010913,rand paul,republican,1
5.92E+17,Fri Apr 24 13:54:30 PDT 2015,Rand Paul is hanging out with Dan Bilzerman on Snapchat and that's why he's gonna win this election.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33.512292,-112.127709,1391237671,rand paul,republican,-1
5.92E+17,Fri Apr 24 13:57:20 PDT 2015,Gay hotel owners face boycott after hosting reception for Ted Cruz: ‘What were you guys thinking? http://t.co/dVZ1p0vSz4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",34.039148,-118.276534,2455515199,ted cruz,republican,-1
5.92E+17,Fri Apr 24 13:57:41 PDT 2015,@HappiestAtheist @dailykos Indeed however I question how any person—gay or not—can give money to Ted Cruz! Dude is a cancer.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",29.488577,-98.458791,107608231,ted cruz,republican,-1
5.92E+17,Fri Apr 24 14:05:25 PDT 2015,Jeb Bush Is on the Paleo Diet and It's Making Him Totally Hangry http://t.co/PWBMB0l29D,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>",32.783705,-96.807532,129940028,jeb bush,republican,-1
5.92E+17,Fri Apr 24 14:06:44 PDT 2015,@nationaljournal It is a shame the DNC is hell-bent on the wrong path supporting Hillary Clinton.  Is Hillary the best they got!?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",64.871063,-147.673298,139882629,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 14:11:40 PDT 2015,Hillary Clinton is a criminal. But she will never see the inside of a courtroom because of her last name. Nobility is alive in America.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28.833279,-82.327551,36631460,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 14:13:23 PDT 2015,"Gov. Bobby Jindal Signs Bill to Block Lawsuits Against Oil and Gas Companies http://t.co/kTUn5p4C6G via @usnews"" Crook!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.706561,-86.085066,2815413319,bobby jindal,republican,-1
5.92E+17,Fri Apr 24 14:17:00 PDT 2015,@TheFive always trying to degrade Hillary Clinton! Shows GOP doesn't have viable prez candidate!,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40.826126,-73.867318,2999413510,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 14:18:05 PDT 2015,"Ted Cruz Introduces Two Bills To Halt Same-Sex Marriage Wasting more Govt. Money.  http://t.co/IeJnIHvvQJ""@lolalolita0  @rinkydnk2","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.706563,-86.085061,2815413319,ted cruz,republican,-1
5.92E+17,Fri Apr 24 14:19:36 PDT 2015,my header is Hillary Clinton in every color pant suit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33.295032,-111.703821,1684947247,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 14:20:55 PDT 2015,Bernie Sanders decides to run for president after receiving massive wave of donations. Mostly schwag but still.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.144594,-84.523164,21970248,bernie sanders,democrat,0
5.92E+17,Fri Apr 24 14:21:33 PDT 2015,“@HouseCracka:FB page calls for boycott of gay businessmen who hosted reception for Ted Cruz: http://t.co/QmkNNoTmPq�? @_rachaelwells,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36.009898,-95.913584,1598338950,ted cruz,republican,-1
5.92E+17,Fri Apr 24 14:32:19 PDT 2015,Ask Hillary Clinton about The Rockefeller Initiative. She knows a thing or two about UFO's! #Media #Disclosure http://t.co/oW0r5S9be8,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",34.39488,-118.934798,2471577114,hillary clinton,democrat,0
5.92E+17,Fri Apr 24 14:33:47 PDT 2015,why ted cruz look like that fat kid that would steal all the desserts from everyone's lunches in elementary school http://t.co/KT9UGAjhyy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32.969339,-117.086448,1078572121,ted cruz,republican,-1
5.92E+17,Fri Apr 24 14:37:35 PDT 2015,What u think LGBT & straight ally friends? Boycott them 4 hosting Ted Cruz event? Or applaud them 4 having dialogue? http://t.co/pc57RUA1we,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",31.825136,-97.09577,17602761,ted cruz,republican,0
5.92E+17,Fri Apr 24 14:41:53 PDT 2015,Scary is the day where I can agree on something with GWB and Mike Huckabee in one single day. #fuckneocons https://t.co/HB1v60R5RZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41.078926,-81.492939,14113840,mike huckabee,republican,-1
5.92E+17,Fri Apr 24 14:43:55 PDT 2015,"Watch Bill and Hillary clinton pay to play money foundation.Fox at 7pm http://t.co/o5XewKLVgT  Bret Bair. Pay pro quo all the way.""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",34.415414,-117.287677,2592365791,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 14:44:32 PDT 2015,whenever i'm feeling argumentative i just bring up hillary clinton or gay rights with family members,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39.10277,-94.486871,2446180838,hillary clinton,democrat,-1
5.92E+17,Fri Apr 24 14:51:51 PDT 2015,@TheObamaDiary @MattyIceAZ @petesouza bobby Jindal,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33.573922,-111.711272,1598812760,bobby jindal,republican,0
